Country name,Regional indicator,Ladder score,Logged GDP per capita,Social support,Healthy life expectancy,Freedom to make life choices,Generosity,Perceptions of corruption,index,key,value,min,max,norm_val,mid
Niger,Sub-Saharan Africa,5.074,7.098,0.641,53.78,0.806,0.018,0.693,100,"""Perceptions of corruption""",0.693,0.242,0.918,0.667159763,0.58
Nigeria,Sub-Saharan Africa,4.759,8.533,0.74,50.102,0.737,0.037,0.878,101,"""Ladder score""",4.759,2.523,7.842,0.420379771,5.1825
Nigeria,Sub-Saharan Africa,4.759,8.533,0.74,50.102,0.737,0.037,0.878,101,"""Logged GDP per capita""",8.533,7.364,10.933,0.327542729,9.1485
Nigeria,Sub-Saharan Africa,4.759,8.533,0.74,50.102,0.737,0.037,0.878,101,"""Social support""",0.74,0.54,0.983,0.451467269,0.7615
Nigeria,Sub-Saharan Africa,4.759,8.533,0.74,50.102,0.737,0.037,0.878,101,"""Healthy life expectancy""",50.102,48.7,75.1,0.053106061,61.9
Nigeria,Sub-Saharan Africa,4.759,8.533,0.74,50.102,0.737,0.037,0.878,101,"""Freedom to make life choices""",0.737,0.561,0.96,0.441102757,0.7605
Nigeria,Sub-Saharan Africa,4.759,8.533,0.74,50.102,0.737,0.037,0.878,101,"""Generosity""",0.037,-0.236,0.509,0.366442953,0.1365
Nigeria,Sub-Saharan Africa,4.759,8.533,0.74,50.102,0.737,0.037,0.878,101,"""Perceptions of corruption""",0.878,0.242,0.918,0.940828402,0.58
Northern Cyprus,Western Europe,5.536,10.576,0.82,73.898,0.795,0.012,0.626,102,"""Ladder score""",5.536,2.523,7.842,0.566459861,5.1825
Northern Cyprus,Western Europe,5.536,10.576,0.82,73.898,0.795,0.012,0.626,102,"""Logged GDP per capita""",10.576,7.364,10.933,0.899971981,9.1485
Northern Cyprus,Western Europe,5.536,10.576,0.82,73.898,0.795,0.012,0.626,102,"""Social support""",0.82,0.54,0.983,0.632054176,0.7615
Northern Cyprus,Western Europe,5.536,10.576,0.82,73.898,0.795,0.012,0.626,102,"""Healthy life expectancy""",73.898,48.7,75.1,0.954469697,61.9
Northern Cyprus,Western Europe,5.536,10.576,0.82,73.898,0.795,0.012,0.626,102,"""Freedom to make life choices""",0.795,0.561,0.96,0.586466165,0.7605
Northern Cyprus,Western Europe,5.536,10.576,0.82,73.898,0.795,0.012,0.626,102,"""Generosity""",0.012,-0.236,0.509,0.332885906,0.1365
Northern Cyprus,Western Europe,5.536,10.576,0.82,73.898,0.795,0.012,0.626,102,"""Perceptions of corruption""",0.626,0.242,0.918,0.568047337,0.58
Macedonia,Central and Eastern Europe,5.101,9.693,0.805,65.474,0.751,0.038,0.905,103,"""Ladder score""",5.101,2.523,7.842,0.484677571,5.1825
Macedonia,Central and Eastern Europe,5.101,9.693,0.805,65.474,0.751,0.038,0.905,103,"""Logged GDP per capita""",9.693,7.364,10.933,0.652563743,9.1485
Macedonia,Central and Eastern Europe,5.101,9.693,0.805,65.474,0.751,0.038,0.905,103,"""Social support""",0.805,0.54,0.983,0.598194131,0.7615
Macedonia,Central and Eastern Europe,5.101,9.693,0.805,65.474,0.751,0.038,0.905,103,"""Healthy life expectancy""",65.474,48.7,75.1,0.635378788,61.9
Macedonia,Central and Eastern Europe,5.101,9.693,0.805,65.474,0.751,0.038,0.905,103,"""Freedom to make life choices""",0.751,0.561,0.96,0.476190476,0.7605
Macedonia,Central and Eastern Europe,5.101,9.693,0.805,65.474,0.751,0.038,0.905,103,"""Generosity""",0.038,-0.236,0.509,0.367785235,0.1365
Macedonia,Central and Eastern Europe,5.101,9.693,0.805,65.474,0.751,0.038,0.905,103,"""Perceptions of corruption""",0.905,0.242,0.918,0.980769231,0.58
Norway,Western Europe,7.392,11.053,0.954,73.3,0.96,0.093,0.27,104,"""Ladder score""",7.392,2.523,7.842,0.915397631,5.1825
Norway,Western Europe,7.392,11.053,0.954,73.3,0.96,0.093,0.27,104,"""Logged GDP per capita""",11.053,7.364,10.933,1.033622864,9.1485
Norway,Western Europe,7.392,11.053,0.954,73.3,0.96,0.093,0.27,104,"""Social support""",0.954,0.54,0.983,0.934537246,0.7615
Norway,Western Europe,7.392,11.053,0.954,73.3,0.96,0.093,0.27,104,"""Healthy life expectancy""",73.3,48.7,75.1,0.931818182,61.9
Norway,Western Europe,7.392,11.053,0.954,73.3,0.96,0.093,0.27,104,"""Freedom to make life choices""",0.96,0.561,0.96,1,0.7605
Norway,Western Europe,7.392,11.053,0.954,73.3,0.96,0.093,0.27,104,"""Generosity""",0.093,-0.236,0.509,0.441610738,0.1365
Norway,Western Europe,7.392,11.053,0.954,73.3,0.96,0.093,0.27,104,"""Perceptions of corruption""",0.27,0.242,0.918,0.041420118,0.58
Pakistan,South Asia,4.934,8.458,0.651,58.709,0.726,0.098,0.787,105,"""Ladder score""",4.934,2.523,7.842,0.453280692,5.1825
Pakistan,South Asia,4.934,8.458,0.651,58.709,0.726,0.098,0.787,105,"""Logged GDP per capita""",8.458,7.364,10.933,0.306528439,9.1485
Pakistan,South Asia,4.934,8.458,0.651,58.709,0.726,0.098,0.787,105,"""Social support""",0.651,0.54,0.983,0.250564334,0.7615
Pakistan,South Asia,4.934,8.458,0.651,58.709,0.726,0.098,0.787,105,"""Healthy life expectancy""",58.709,48.7,75.1,0.379128788,61.9
Pakistan,South Asia,4.934,8.458,0.651,58.709,0.726,0.098,0.787,105,"""Freedom to make life choices""",0.726,0.561,0.96,0.413533835,0.7605
Pakistan,South Asia,4.934,8.458,0.651,58.709,0.726,0.098,0.787,105,"""Generosity""",0.098,-0.236,0.509,0.448322148,0.1365
Pakistan,South Asia,4.934,8.458,0.651,58.709,0.726,0.098,0.787,105,"""Perceptions of corruption""",0.787,0.242,0.918,0.806213018,0.58
Palestine,Middle East and North Africa,4.517,8.485,0.826,62.25,0.653,-0.163,0.821,106,"""Ladder score""",4.517,2.523,7.842,0.374882497,5.1825
Palestine,Middle East and North Africa,4.517,8.485,0.826,62.25,0.653,-0.163,0.821,106,"""Logged GDP per capita""",8.485,7.364,10.933,0.314093584,9.1485
Palestine,Middle East and North Africa,4.517,8.485,0.826,62.25,0.653,-0.163,0.821,106,"""Social support""",0.826,0.54,0.983,0.645598194,0.7615
Palestine,Middle East and North Africa,4.517,8.485,0.826,62.25,0.653,-0.163,0.821,106,"""Healthy life expectancy""",62.25,48.7,75.1,0.513257576,61.9
Palestine,Middle East and North Africa,4.517,8.485,0.826,62.25,0.653,-0.163,0.821,106,"""Freedom to make life choices""",0.653,0.561,0.96,0.230576441,0.7605
Palestine,Middle East and North Africa,4.517,8.485,0.826,62.25,0.653,-0.163,0.821,106,"""Generosity""",-0.163,-0.236,0.509,0.097986577,0.1365
Palestine,Middle East and North Africa,4.517,8.485,0.826,62.25,0.653,-0.163,0.821,106,"""Perceptions of corruption""",0.821,0.242,0.918,0.856508876,0.58
Panama,Latin America and Caribbean,6.18,10.35,0.896,69.652,0.872,-0.166,0.856,107,"""Ladder score""",6.18,2.523,7.842,0.687535251,5.1825
Panama,Latin America and Caribbean,6.18,10.35,0.896,69.652,0.872,-0.166,0.856,107,"""Logged GDP per capita""",10.35,7.364,10.933,0.836648921,9.1485
Panama,Latin America and Caribbean,6.18,10.35,0.896,69.652,0.872,-0.166,0.856,107,"""Social support""",0.896,0.54,0.983,0.803611738,0.7615
Panama,Latin America and Caribbean,6.18,10.35,0.896,69.652,0.872,-0.166,0.856,107,"""Healthy life expectancy""",69.652,48.7,75.1,0.793636364,61.9
Panama,Latin America and Caribbean,6.18,10.35,0.896,69.652,0.872,-0.166,0.856,107,"""Freedom to make life choices""",0.872,0.561,0.96,0.779448622,0.7605
Panama,Latin America and Caribbean,6.18,10.35,0.896,69.652,0.872,-0.166,0.856,107,"""Generosity""",-0.166,-0.236,0.509,0.093959732,0.1365
Panama,Latin America and Caribbean,6.18,10.35,0.896,69.652,0.872,-0.166,0.856,107,"""Perceptions of corruption""",0.856,0.242,0.918,0.908284024,0.58
Paraguay,Latin America and Caribbean,5.653,9.448,0.893,65.9,0.876,0.028,0.882,108,"""Ladder score""",5.653,2.523,7.842,0.588456477,5.1825
Paraguay,Latin America and Caribbean,5.653,9.448,0.893,65.9,0.876,0.028,0.882,108,"""Logged GDP per capita""",9.448,7.364,10.933,0.583917064,9.1485
Paraguay,Latin America and Caribbean,5.653,9.448,0.893,65.9,0.876,0.028,0.882,108,"""Social support""",0.893,0.54,0.983,0.796839729,0.7615
Paraguay,Latin America and Caribbean,5.653,9.448,0.893,65.9,0.876,0.028,0.882,108,"""Healthy life expectancy""",65.9,48.7,75.1,0.651515152,61.9
Paraguay,Latin America and Caribbean,5.653,9.448,0.893,65.9,0.876,0.028,0.882,108,"""Freedom to make life choices""",0.876,0.561,0.96,0.789473684,0.7605
Paraguay,Latin America and Caribbean,5.653,9.448,0.893,65.9,0.876,0.028,0.882,108,"""Generosity""",0.028,-0.236,0.509,0.354362416,0.1365
Paraguay,Latin America and Caribbean,5.653,9.448,0.893,65.9,0.876,0.028,0.882,108,"""Perceptions of corruption""",0.882,0.242,0.918,0.946745562,0.58
Peru,Latin America and Caribbean,5.84,9.458,0.832,68.25,0.822,-0.154,0.891,109,"""Ladder score""",5.84,2.523,7.842,0.623613461,5.1825
Peru,Latin America and Caribbean,5.84,9.458,0.832,68.25,0.822,-0.154,0.891,109,"""Logged GDP per capita""",9.458,7.364,10.933,0.586718969,9.1485
Peru,Latin America and Caribbean,5.84,9.458,0.832,68.25,0.822,-0.154,0.891,109,"""Social support""",0.832,0.54,0.983,0.659142212,0.7615
Peru,Latin America and Caribbean,5.84,9.458,0.832,68.25,0.822,-0.154,0.891,109,"""Healthy life expectancy""",68.25,48.7,75.1,0.740530303,61.9
Peru,Latin America and Caribbean,5.84,9.458,0.832,68.25,0.822,-0.154,0.891,109,"""Freedom to make life choices""",0.822,0.561,0.96,0.654135338,0.7605
Peru,Latin America and Caribbean,5.84,9.458,0.832,68.25,0.822,-0.154,0.891,109,"""Generosity""",-0.154,-0.236,0.509,0.110067114,0.1365
Peru,Latin America and Caribbean,5.84,9.458,0.832,68.25,0.822,-0.154,0.891,109,"""Perceptions of corruption""",0.891,0.242,0.918,0.960059172,0.58
Philippines,Southeast Asia,5.88,9.076,0.83,62,0.917,-0.097,0.742,110,"""Ladder score""",5.88,2.523,7.842,0.631133672,5.1825
Philippines,Southeast Asia,5.88,9.076,0.83,62,0.917,-0.097,0.742,110,"""Logged GDP per capita""",9.076,7.364,10.933,0.479686187,9.1485
Philippines,Southeast Asia,5.88,9.076,0.83,62,0.917,-0.097,0.742,110,"""Social support""",0.83,0.54,0.983,0.65462754,0.7615
Philippines,Southeast Asia,5.88,9.076,0.83,62,0.917,-0.097,0.742,110,"""Healthy life expectancy""",62,48.7,75.1,0.503787879,61.9
Philippines,Southeast Asia,5.88,9.076,0.83,62,0.917,-0.097,0.742,110,"""Freedom to make life choices""",0.917,0.561,0.96,0.892230576,0.7605
Philippines,Southeast Asia,5.88,9.076,0.83,62,0.917,-0.097,0.742,110,"""Generosity""",-0.097,-0.236,0.509,0.186577181,0.1365
Philippines,Southeast Asia,5.88,9.076,0.83,62,0.917,-0.097,0.742,110,"""Perceptions of corruption""",0.742,0.242,0.918,0.73964497,0.58
Poland,Central and Eastern Europe,6.166,10.382,0.898,69.702,0.841,-0.165,0.735,111,"""Ladder score""",6.166,2.523,7.842,0.684903177,5.1825
Poland,Central and Eastern Europe,6.166,10.382,0.898,69.702,0.841,-0.165,0.735,111,"""Logged GDP per capita""",10.382,7.364,10.933,0.845615018,9.1485
Poland,Central and Eastern Europe,6.166,10.382,0.898,69.702,0.841,-0.165,0.735,111,"""Social support""",0.898,0.54,0.983,0.808126411,0.7615
Poland,Central and Eastern Europe,6.166,10.382,0.898,69.702,0.841,-0.165,0.735,111,"""Healthy life expectancy""",69.702,48.7,75.1,0.795530303,61.9
Poland,Central and Eastern Europe,6.166,10.382,0.898,69.702,0.841,-0.165,0.735,111,"""Freedom to make life choices""",0.841,0.561,0.96,0.701754386,0.7605
Poland,Central and Eastern Europe,6.166,10.382,0.898,69.702,0.841,-0.165,0.735,111,"""Generosity""",-0.165,-0.236,0.509,0.095302013,0.1365
Poland,Central and Eastern Europe,6.166,10.382,0.898,69.702,0.841,-0.165,0.735,111,"""Perceptions of corruption""",0.735,0.242,0.918,0.729289941,0.58
Portugal,Western Europe,5.929,10.421,0.879,72.6,0.892,-0.244,0.887,112,"""Ladder score""",5.929,2.523,7.842,0.64034593,5.1825
Portugal,Western Europe,5.929,10.421,0.879,72.6,0.892,-0.244,0.887,112,"""Logged GDP per capita""",10.421,7.364,10.933,0.856542449,9.1485
Portugal,Western Europe,5.929,10.421,0.879,72.6,0.892,-0.244,0.887,112,"""Social support""",0.879,0.54,0.983,0.76523702,0.7615
Portugal,Western Europe,5.929,10.421,0.879,72.6,0.892,-0.244,0.887,112,"""Healthy life expectancy""",72.6,48.7,75.1,0.90530303,61.9
Portugal,Western Europe,5.929,10.421,0.879,72.6,0.892,-0.244,0.887,112,"""Freedom to make life choices""",0.892,0.561,0.96,0.829573935,0.7605
Portugal,Western Europe,5.929,10.421,0.879,72.6,0.892,-0.244,0.887,112,"""Generosity""",-0.244,-0.236,0.509,-0.010738255,0.1365
Portugal,Western Europe,5.929,10.421,0.879,72.6,0.892,-0.244,0.887,112,"""Perceptions of corruption""",0.887,0.242,0.918,0.954142012,0.58
Romania,Central and Eastern Europe,6.14,10.284,0.832,67.355,0.845,-0.219,0.938,113,"""Ladder score""",6.14,2.523,7.842,0.68001504,5.1825
Romania,Central and Eastern Europe,6.14,10.284,0.832,67.355,0.845,-0.219,0.938,113,"""Logged GDP per capita""",10.284,7.364,10.933,0.818156346,9.1485
Romania,Central and Eastern Europe,6.14,10.284,0.832,67.355,0.845,-0.219,0.938,113,"""Social support""",0.832,0.54,0.983,0.659142212,0.7615
Romania,Central and Eastern Europe,6.14,10.284,0.832,67.355,0.845,-0.219,0.938,113,"""Healthy life expectancy""",67.355,48.7,75.1,0.706628788,61.9
Romania,Central and Eastern Europe,6.14,10.284,0.832,67.355,0.845,-0.219,0.938,113,"""Freedom to make life choices""",0.845,0.561,0.96,0.711779449,0.7605
Romania,Central and Eastern Europe,6.14,10.284,0.832,67.355,0.845,-0.219,0.938,113,"""Generosity""",-0.219,-0.236,0.509,0.022818792,0.1365
Romania,Central and Eastern Europe,6.14,10.284,0.832,67.355,0.845,-0.219,0.938,113,"""Perceptions of corruption""",0.938,0.242,0.918,1.029585799,0.58
Russia,Commonwealth of Independent States,5.477,10.189,0.903,64.703,0.718,-0.111,0.845,114,"""Ladder score""",5.477,2.523,7.842,0.55536755,5.1825
Russia,Commonwealth of Independent States,5.477,10.189,0.903,64.703,0.718,-0.111,0.845,114,"""Logged GDP per capita""",10.189,7.364,10.933,0.791538246,9.1485
Russia,Commonwealth of Independent States,5.477,10.189,0.903,64.703,0.718,-0.111,0.845,114,"""Social support""",0.903,0.54,0.983,0.819413093,0.7615
Russia,Commonwealth of Independent States,5.477,10.189,0.903,64.703,0.718,-0.111,0.845,114,"""Healthy life expectancy""",64.703,48.7,75.1,0.606174242,61.9
Russia,Commonwealth of Independent States,5.477,10.189,0.903,64.703,0.718,-0.111,0.845,114,"""Freedom to make life choices""",0.718,0.561,0.96,0.393483709,0.7605
Russia,Commonwealth of Independent States,5.477,10.189,0.903,64.703,0.718,-0.111,0.845,114,"""Generosity""",-0.111,-0.236,0.509,0.167785235,0.1365
Russia,Commonwealth of Independent States,5.477,10.189,0.903,64.703,0.718,-0.111,0.845,114,"""Perceptions of corruption""",0.845,0.242,0.918,0.892011834,0.58
Rwanda,Sub-Saharan Africa,3.415,7.676,0.552,61.4,0.897,0.061,0.167,115,"""Ladder score""",3.415,2.523,7.842,0.167700696,5.1825
Rwanda,Sub-Saharan Africa,3.415,7.676,0.552,61.4,0.897,0.061,0.167,115,"""Logged GDP per capita""",7.676,7.364,10.933,0.087419445,9.1485
Rwanda,Sub-Saharan Africa,3.415,7.676,0.552,61.4,0.897,0.061,0.167,115,"""Social support""",0.552,0.54,0.983,0.027088036,0.7615
Rwanda,Sub-Saharan Africa,3.415,7.676,0.552,61.4,0.897,0.061,0.167,115,"""Healthy life expectancy""",61.4,48.7,75.1,0.481060606,61.9
Rwanda,Sub-Saharan Africa,3.415,7.676,0.552,61.4,0.897,0.061,0.167,115,"""Freedom to make life choices""",0.897,0.561,0.96,0.842105263,0.7605
Rwanda,Sub-Saharan Africa,3.415,7.676,0.552,61.4,0.897,0.061,0.167,115,"""Generosity""",0.061,-0.236,0.509,0.398657718,0.1365
Rwanda,Sub-Saharan Africa,3.415,7.676,0.552,61.4,0.897,0.061,0.167,115,"""Perceptions of corruption""",0.167,0.242,0.918,-0.110946746,0.58
Saudi Arabia,Middle East and North Africa,6.494,10.743,0.891,66.603,0.877,-0.149,0.684,116,"""Ladder score""",6.494,2.523,7.842,0.746568904,5.1825
Saudi Arabia,Middle East and North Africa,6.494,10.743,0.891,66.603,0.877,-0.149,0.684,116,"""Logged GDP per capita""",10.743,7.364,10.933,0.946763799,9.1485
Saudi Arabia,Middle East and North Africa,6.494,10.743,0.891,66.603,0.877,-0.149,0.684,116,"""Social support""",0.891,0.54,0.983,0.792325056,0.7615
Saudi Arabia,Middle East and North Africa,6.494,10.743,0.891,66.603,0.877,-0.149,0.684,116,"""Healthy life expectancy""",66.603,48.7,75.1,0.678143939,61.9
Saudi Arabia,Middle East and North Africa,6.494,10.743,0.891,66.603,0.877,-0.149,0.684,116,"""Freedom to make life choices""",0.877,0.561,0.96,0.79197995,0.7605
Saudi Arabia,Middle East and North Africa,6.494,10.743,0.891,66.603,0.877,-0.149,0.684,116,"""Generosity""",-0.149,-0.236,0.509,0.116778523,0.1365
Saudi Arabia,Middle East and North Africa,6.494,10.743,0.891,66.603,0.877,-0.149,0.684,116,"""Perceptions of corruption""",0.684,0.242,0.918,0.653846154,0.58
Senegal,Sub-Saharan Africa,5.132,8.118,0.71,59.802,0.695,-0.046,0.801,117,"""Ladder score""",5.132,2.523,7.842,0.490505734,5.1825
Senegal,Sub-Saharan Africa,5.132,8.118,0.71,59.802,0.695,-0.046,0.801,117,"""Logged GDP per capita""",8.118,7.364,10.933,0.211263659,9.1485
Senegal,Sub-Saharan Africa,5.132,8.118,0.71,59.802,0.695,-0.046,0.801,117,"""Social support""",0.71,0.54,0.983,0.383747178,0.7615
Senegal,Sub-Saharan Africa,5.132,8.118,0.71,59.802,0.695,-0.046,0.801,117,"""Healthy life expectancy""",59.802,48.7,75.1,0.420530303,61.9
Senegal,Sub-Saharan Africa,5.132,8.118,0.71,59.802,0.695,-0.046,0.801,117,"""Freedom to make life choices""",0.695,0.561,0.96,0.335839599,0.7605
Senegal,Sub-Saharan Africa,5.132,8.118,0.71,59.802,0.695,-0.046,0.801,117,"""Generosity""",-0.046,-0.236,0.509,0.255033557,0.1365
Senegal,Sub-Saharan Africa,5.132,8.118,0.71,59.802,0.695,-0.046,0.801,117,"""Perceptions of corruption""",0.801,0.242,0.918,0.826923077,0.58
Republic of Serbia,Central and Eastern Europe,6.078,9.787,0.873,68.6,0.778,0.002,0.835,118,"""Ladder score""",6.078,2.523,7.842,0.668358714,5.1825
Republic of Serbia,Central and Eastern Europe,6.078,9.787,0.873,68.6,0.778,0.002,0.835,118,"""Logged GDP per capita""",9.787,7.364,10.933,0.678901653,9.1485
Republic of Serbia,Central and Eastern Europe,6.078,9.787,0.873,68.6,0.778,0.002,0.835,118,"""Social support""",0.873,0.54,0.983,0.751693002,0.7615
Republic of Serbia,Central and Eastern Europe,6.078,9.787,0.873,68.6,0.778,0.002,0.835,118,"""Healthy life expectancy""",68.6,48.7,75.1,0.753787879,61.9
Republic of Serbia,Central and Eastern Europe,6.078,9.787,0.873,68.6,0.778,0.002,0.835,118,"""Freedom to make life choices""",0.778,0.561,0.96,0.543859649,0.7605
Republic of Serbia,Central and Eastern Europe,6.078,9.787,0.873,68.6,0.778,0.002,0.835,118,"""Generosity""",0.002,-0.236,0.509,0.319463087,0.1365
Republic of Serbia,Central and Eastern Europe,6.078,9.787,0.873,68.6,0.778,0.002,0.835,118,"""Perceptions of corruption""",0.835,0.242,0.918,0.877218935,0.58
Sierra Leone,Sub-Saharan Africa,3.849,7.434,0.63,51.651,0.717,0.084,0.866,119,"""Ladder score""",3.849,2.523,7.842,0.24929498,5.1825
Sierra Leone,Sub-Saharan Africa,3.849,7.434,0.63,51.651,0.717,0.084,0.866,119,"""Logged GDP per capita""",7.434,7.364,10.933,0.019613337,9.1485
Sierra Leone,Sub-Saharan Africa,3.849,7.434,0.63,51.651,0.717,0.084,0.866,119,"""Social support""",0.63,0.54,0.983,0.203160271,0.7615
Sierra Leone,Sub-Saharan Africa,3.849,7.434,0.63,51.651,0.717,0.084,0.866,119,"""Healthy life expectancy""",51.651,48.7,75.1,0.111780303,61.9
Sierra Leone,Sub-Saharan Africa,3.849,7.434,0.63,51.651,0.717,0.084,0.866,119,"""Freedom to make life choices""",0.717,0.561,0.96,0.390977444,0.7605
Sierra Leone,Sub-Saharan Africa,3.849,7.434,0.63,51.651,0.717,0.084,0.866,119,"""Generosity""",0.084,-0.236,0.509,0.429530201,0.1365
Sierra Leone,Sub-Saharan Africa,3.849,7.434,0.63,51.651,0.717,0.084,0.866,119,"""Perceptions of corruption""",0.866,0.242,0.918,0.923076923,0.58
Singapore,Southeast Asia,6.377,11.488,0.915,76.953,0.927,-0.018,0.082,120,"""Ladder score""",6.377,2.523,7.842,0.724572288,5.1825
Singapore,Southeast Asia,6.377,11.488,0.915,76.953,0.927,-0.018,0.082,120,"""Logged GDP per capita""",11.488,7.364,10.933,1.155505744,9.1485
Singapore,Southeast Asia,6.377,11.488,0.915,76.953,0.927,-0.018,0.082,120,"""Social support""",0.915,0.54,0.983,0.846501129,0.7615
Singapore,Southeast Asia,6.377,11.488,0.915,76.953,0.927,-0.018,0.082,120,"""Healthy life expectancy""",76.953,48.7,75.1,1.070189394,61.9
Singapore,Southeast Asia,6.377,11.488,0.915,76.953,0.927,-0.018,0.082,120,"""Freedom to make life choices""",0.927,0.561,0.96,0.917293233,0.7605
Singapore,Southeast Asia,6.377,11.488,0.915,76.953,0.927,-0.018,0.082,120,"""Generosity""",-0.018,-0.236,0.509,0.29261745,0.1365
Singapore,Southeast Asia,6.377,11.488,0.915,76.953,0.927,-0.018,0.082,120,"""Perceptions of corruption""",0.082,0.242,0.918,-0.236686391,0.58
Slovakia,Central and Eastern Europe,6.331,10.369,0.936,69.201,0.766,-0.124,0.911,121,"""Ladder score""",6.331,2.523,7.842,0.715924046,5.1825
Slovakia,Central and Eastern Europe,6.331,10.369,0.936,69.201,0.766,-0.124,0.911,121,"""Logged GDP per capita""",10.369,7.364,10.933,0.841972541,9.1485
Slovakia,Central and Eastern Europe,6.331,10.369,0.936,69.201,0.766,-0.124,0.911,121,"""Social support""",0.936,0.54,0.983,0.893905192,0.7615
Slovakia,Central and Eastern Europe,6.331,10.369,0.936,69.201,0.766,-0.124,0.911,121,"""Healthy life expectancy""",69.201,48.7,75.1,0.77655303,61.9
Slovakia,Central and Eastern Europe,6.331,10.369,0.936,69.201,0.766,-0.124,0.911,121,"""Freedom to make life choices""",0.766,0.561,0.96,0.513784461,0.7605
Slovakia,Central and Eastern Europe,6.331,10.369,0.936,69.201,0.766,-0.124,0.911,121,"""Generosity""",-0.124,-0.236,0.509,0.15033557,0.1365
Slovakia,Central and Eastern Europe,6.331,10.369,0.936,69.201,0.766,-0.124,0.911,121,"""Perceptions of corruption""",0.911,0.242,0.918,0.98964497,0.58
Slovenia,Central and Eastern Europe,6.461,10.529,0.948,71.4,0.949,-0.101,0.806,122,"""Ladder score""",6.461,2.523,7.842,0.74036473,5.1825
Slovenia,Central and Eastern Europe,6.461,10.529,0.948,71.4,0.949,-0.101,0.806,122,"""Logged GDP per capita""",10.529,7.364,10.933,0.886803026,9.1485
Slovenia,Central and Eastern Europe,6.461,10.529,0.948,71.4,0.949,-0.101,0.806,122,"""Social support""",0.948,0.54,0.983,0.920993228,0.7615
Slovenia,Central and Eastern Europe,6.461,10.529,0.948,71.4,0.949,-0.101,0.806,122,"""Healthy life expectancy""",71.4,48.7,75.1,0.859848485,61.9
Slovenia,Central and Eastern Europe,6.461,10.529,0.948,71.4,0.949,-0.101,0.806,122,"""Freedom to make life choices""",0.949,0.561,0.96,0.972431078,0.7605
Slovenia,Central and Eastern Europe,6.461,10.529,0.948,71.4,0.949,-0.101,0.806,122,"""Generosity""",-0.101,-0.236,0.509,0.181208054,0.1365
Slovenia,Central and Eastern Europe,6.461,10.529,0.948,71.4,0.949,-0.101,0.806,122,"""Perceptions of corruption""",0.806,0.242,0.918,0.834319527,0.58
South Africa,Sub-Saharan Africa,4.956,9.403,0.86,56.904,0.749,-0.067,0.86,123,"""Ladder score""",4.956,2.523,7.842,0.457416808,5.1825
South Africa,Sub-Saharan Africa,4.956,9.403,0.86,56.904,0.749,-0.067,0.86,123,"""Logged GDP per capita""",9.403,7.364,10.933,0.57130849,9.1485
South Africa,Sub-Saharan Africa,4.956,9.403,0.86,56.904,0.749,-0.067,0.86,123,"""Social support""",0.86,0.54,0.983,0.72234763,0.7615
South Africa,Sub-Saharan Africa,4.956,9.403,0.86,56.904,0.749,-0.067,0.86,123,"""Healthy life expectancy""",56.904,48.7,75.1,0.310757576,61.9
South Africa,Sub-Saharan Africa,4.956,9.403,0.86,56.904,0.749,-0.067,0.86,123,"""Freedom to make life choices""",0.749,0.561,0.96,0.471177945,0.7605
South Africa,Sub-Saharan Africa,4.956,9.403,0.86,56.904,0.749,-0.067,0.86,123,"""Generosity""",-0.067,-0.236,0.509,0.226845638,0.1365
South Africa,Sub-Saharan Africa,4.956,9.403,0.86,56.904,0.749,-0.067,0.86,123,"""Perceptions of corruption""",0.86,0.242,0.918,0.914201183,0.58
South Korea,East Asia,5.845,10.651,0.799,73.9,0.672,-0.083,0.727,124,"""Ladder score""",5.845,2.523,7.842,0.624553487,5.1825
South Korea,East Asia,5.845,10.651,0.799,73.9,0.672,-0.083,0.727,124,"""Logged GDP per capita""",10.651,7.364,10.933,0.920986271,9.1485
South Korea,East Asia,5.845,10.651,0.799,73.9,0.672,-0.083,0.727,124,"""Social support""",0.799,0.54,0.983,0.584650113,0.7615
South Korea,East Asia,5.845,10.651,0.799,73.9,0.672,-0.083,0.727,124,"""Healthy life expectancy""",73.9,48.7,75.1,0.954545455,61.9
South Korea,East Asia,5.845,10.651,0.799,73.9,0.672,-0.083,0.727,124,"""Freedom to make life choices""",0.672,0.561,0.96,0.278195489,0.7605
South Korea,East Asia,5.845,10.651,0.799,73.9,0.672,-0.083,0.727,124,"""Generosity""",-0.083,-0.236,0.509,0.205369128,0.1365
South Korea,East Asia,5.845,10.651,0.799,73.9,0.672,-0.083,0.727,124,"""Perceptions of corruption""",0.727,0.242,0.918,0.717455621,0.58
Spain,Western Europe,6.491,10.571,0.932,74.7,0.761,-0.081,0.745,125,"""Ladder score""",6.491,2.523,7.842,0.746004888,5.1825
Spain,Western Europe,6.491,10.571,0.932,74.7,0.761,-0.081,0.745,125,"""Logged GDP per capita""",10.571,7.364,10.933,0.898571028,9.1485
Spain,Western Europe,6.491,10.571,0.932,74.7,0.761,-0.081,0.745,125,"""Social support""",0.932,0.54,0.983,0.884875847,0.7615
Spain,Western Europe,6.491,10.571,0.932,74.7,0.761,-0.081,0.745,125,"""Healthy life expectancy""",74.7,48.7,75.1,0.984848485,61.9
Spain,Western Europe,6.491,10.571,0.932,74.7,0.761,-0.081,0.745,125,"""Freedom to make life choices""",0.761,0.561,0.96,0.501253133,0.7605
